anime_id,name,genre,type,episodes,rating,members
1034,"Ouritsu Uchuugun: Honneamise no Tsubasa","Action, Drama, Military, Sci-Fi, Space",Movie,1,7.72,18469
1924,"Urusei Yatsura Movie 5: Final","Action, Adventure, Comedy, Drama, Romance, Sci-Fi",Movie,1,7.72,2783
3785,"Evangelion: 3.0 You Can (Not) Redo","Action, Mecha, Sci-Fi",Movie,1,7.71,135318
24765,"Gakkougurashi!","Horror, Mystery, Psychological, School, Slice of Life",TV,12,7.71,140094
10999,"Inazuma Eleven Go: Kyuukyoku no Kizuna Gryphon","Sci-Fi, Shounen, Sports",Movie,1,7.71,4535
16762,"Mirai Nikki Redial","Action, Psychological, Shounen, Supernatural",OVA,1,7.71,135604
11743,"Toaru Majutsu no Index: Endymion no Kiseki","Action, Magic, Sci-Fi, Super Power",Movie,1,7.71,54873
11433,"Ano Natsu de Matteru","Comedy, Drama, Romance, Sci-Fi, Slice of Life",TV,12,7.7,169718
6152,"Final Fantasy VII: Advent Children - Venice Film Festival Footage","Action, Drama, Fantasy, Sci-Fi",Movie,1,7.7,6498
1393,"Future GPX Cyber Formula Zero","Drama, Sci-Fi, Shounen, Sports",OVA,8,7.7,1113
19191,"Ghost in the Shell: Arise - Border:2 Ghost Whispers","Mecha, Police, Psychological, Sci-Fi",Movie,1,7.7,24880
24781,"Imawa no Kuni no Alice (OVA)","Action, Psychological, Shounen, Supernatural, Thriller",OVA,3,7.7,18351
9751,"Strike Witches Movie","Action, Ecchi, Magic, Military, Sci-Fi",Movie,1,7.7,23856
2202,"Waga Seishun no Arcadia","Action, Adventure, Drama, Sci-Fi, Space",Movie,1,7.7,4415
194,"Macross Zero","Adventure, Mecha, Military, Sci-Fi, Shounen",OVA,5,7.69,23568
4654,"Toaru Majutsu no Index","Action, Magic, Sci-Fi, Super Power",TV,24,7.69,313114
14345,"Btooom!","Action, Psychological, Sci-Fi, Seinen",TV,12,7.68,329561
11359,"Dragon Ball Kai: Mirai ni Heiwa wo! Goku no Tamashii yo Eien ni","Action, Comedy, Fantasy, Sci-Fi, Shounen, Super Power",Special,1,7.68,17166
10588,"Persona 4 the Animation","Adventure, Mystery, School, Sci-Fi, Super Power, Supernatural",TV,25,7.68,134942
5958,"Sora no Otoshimono","Comedy, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural",TV,13,7.68,227681
455,"Fantastic Children","Adventure, Fantasy, Mystery, Romance, Sci-Fi",TV,26,7.67,17773
27411,"Ghost in the Shell (2015)","Action, Mecha, Police, Psychological, Sci-Fi",Movie,1,7.67,19872
17729,"Grisaia no Kajitsu","Drama, Harem, Psychological, Romance, School",TV,13,7.67,178166
26023,"Haiyore! Nyaruko-san F","Comedy, Parody, Romance, Sci-Fi",OVA,1,7.67,19620
31798,"Kiznaiver","Drama, Sci-Fi",TV,12,7.67,197912
2268,"Tatakae! Chou Robot Seimeitai Transformers","Adventure, Mecha, Sci-Fi, Shounen",TV,98,7.67,5652
22729,"Aldnoah.Zero","Action, Mecha, Sci-Fi",TV,12,7.66,244193
8888,"Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita","Action, Mecha, Military, Sci-Fi",Movie,1,7.66,91105
2002,"Heroic Age","Action, Mecha, Military, Sci-Fi, Space",TV,26,7.66,62530
5290,"Keroro Gunsou Movie 3: Tenkuu Daikessen de Arimasu!","Comedy, Sci-Fi, Shounen",Movie,1,7.66,2430
3626,"Mobile Suit Gundam Wing: Operation Meteor","Action, Adventure, Drama, Mecha, Military, Psychological, Sci-Fi, Space",OVA,4,7.66,6768
1873,"Plawres Sanshirou","Adventure, Mecha, School, Sci-Fi, Shounen, Sports",TV,37,7.66,1718
1985,"UFO Robo Grendizer","Mecha, Sci-Fi, Shounen",TV,74,7.66,4381
4182,"Darker than Black: Kuro no Keiyakusha Special","Comedy, Parody, Sci-Fi",Special,1,7.65,87609
1251,"Fushigi no Umi no Nadia","Adventure, Comedy, Historical, Romance, Sci-Fi",TV,39,7.65,24229
1394,"Future GPX Cyber Formula Saga","Drama, Sci-Fi, Shounen, Sports",OVA,8,7.64,1040
17187,"Ghost in the Shell: Arise - Border:1 Ghost Pain","Mecha, Police, Psychological, Sci-Fi",Movie,1,7.64,31747
7651,"Ningen Shikkaku: Director&#039;s Cut-ban","Drama, Historical, Psychological, Seinen",Movie,1,7.64,4292
209,"R.O.D the TV","Action, Adventure, Comedy, Drama, Sci-Fi, Super Power",TV,26,7.64,47053
16524,"Suisei no Gargantia","Action, Adventure, Mecha, Sci-Fi",TV,13,7.64,170754
8100,"Mardock Scramble: The First Compression","Action, Psychological, Sci-Fi",Movie,1,7.63,40698
7858,"Sora no Otoshimono: Project Pink","Comedy, Ecchi, Harem, Sci-Fi, Shounen, Supernatural",OVA,1,7.63,61903
1651,"Uchuu Senkan Yamato 2","Action, Adventure, Drama, Military, Sci-Fi, Space",TV,26,7.63,3461
11759,"Accel World","Action, Game, Romance, School, Sci-Fi",TV,24,7.62,324284
6573,"Darker than Black: Ryuusei no Gemini","Action, Mystery, Sci-Fi, Super Power",TV,12,7.62,222243
901,"Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen","Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,7.62,65953
522,"Metropolis","Adventure, Drama, Police, Romance, Sci-Fi, Shounen",Movie,1,7.62,44030
96,"Mobile Fighter G Gundam","Adventure, Comedy, Drama, Martial Arts, Mecha, Romance, Sci-Fi, Space, Sports",TV,49,7.62,36338
3420,"Shigofumi","Drama, Fantasy, Psychological, Supernatural, Thriller",TV,12,7.62,54000
8197,"So Ra No Wo To Specials","Military, Music, Sci-Fi, Slice of Life",Special,2,7.62,16491
5075,"Yuusha Keisatsu J-Decker","Action, Adventure, Mecha, Police, Sci-Fi",TV,48,7.62,1116
4981,"Casshern Sins","Action, Adventure, Drama, Psychological, Sci-Fi",TV,24,7.61,80307
2961,"Digimon Adventure Movie","Action, Fantasy, Kids, Sci-Fi",Movie,1,7.61,60753
1747,"Freedom","Action, Adventure, Sci-Fi",OVA,7,7.61,13918
1289,"Mobile Police Patlabor: The New Files","Comedy, Mecha, Police, Sci-Fi",OVA,16,7.61,3952
9181,"Motto To LOVE-Ru","Comedy, Ecchi, Harem, School, Sci-Fi, Shounen",TV,12,7.61,134988
33091,"Planetarian: Chiisana Hoshi no Yume","Drama, Sci-Fi",ONA,5,7.61,38303
31297,"Tokyo Ghoul: &quot;Pinto&quot;","Action, Drama, Horror, Mystery, Psychological, Supernatural",OVA,1,7.61,52312
1919,"Urusei Yatsura OVA","Adventure, Comedy, Sci-Fi",OVA,11,7.61,2470
19195,"Ghost in the Shell: Arise - Border:4 Ghost Stands Alone","Mecha, Police, Psychological, Sci-Fi",Movie,1,7.6,19565
218,"Kidou Senkan Nadesico","Action, Comedy, Mecha, Military, Parody, Romance, Sci-Fi, Shounen, Space",TV,26,7.6,27976
1047,"On Your Mark","Drama, Music, Sci-Fi",Music,1,7.6,13661
13587,"Persona 4 the Animation: No One is Alone","Adventure, Mystery, School, Sci-Fi, Super Power, Supernatural",Special,1,7.6,26501
23281,"Psycho-Pass 2","Action, Police, Psychological, Sci-Fi",TV,11,7.6,228435
166,"Samurai 7","Historical, Mecha, Samurai, Sci-Fi",TV,26,7.6,74991
6802,"So Ra No Wo To","Military, Music, Sci-Fi, Slice of Life",TV,12,7.6,84390
8687,"Doraemon (2005)","Comedy, Kids, Sci-Fi, Shounen",TV,Unknown,7.59,2980
593,"Mugen no Ryvius","Drama, Mecha, Military, Psychological, Sci-Fi, Space",TV,26,7.59,22714
708,"Patapata Hikousen no Bouken","Adventure, Sci-Fi",TV,26,7.59,2629
13391,"Rakuen Tsuihou: Expelled from Paradise","Action, Mecha, Sci-Fi",Movie,1,7.59,46678
2596,"Shinreigari: Ghost Hound","Mystery, Psychological, Sci-Fi, Supernatural",TV,22,7.59,78469
2337,"Tetsujin 28-gou (2004)","Adventure, Mecha, Sci-Fi, Shounen",TV,26,7.59,1826
24919,"Aoki Hagane no Arpeggio: Ars Nova DC","Action, Sci-Fi, Seinen",Movie,1,7.58,11943
9834,"Level E","Comedy, Sci-Fi, Shounen",TV,13,7.58,55252
2257,"Taiyou no Kiba Dagram","Drama, Mecha, Military, Sci-Fi, Shounen",TV,75,7.58,1825
1459,"Uchuu no Kishi Tekkaman Blade","Action, Adventure, Drama, Mecha, Military, Romance, Sci-Fi, Shounen, Space",TV,49,7.58,8546
59,"Chobits","Comedy, Drama, Ecchi, Romance, Sci-Fi, Seinen",TV,26,7.57,266846
4186,"Chrome Shelled Regios","Action, Adventure, Fantasy, School, Sci-Fi",TV,24,7.57,103615
379,"Heppoko Jikken Animation Excel♥Saga","Comedy, Parody, Sci-Fi, Shounen",TV,26,7.57,68198
12053,"Mardock Scramble: The Third Exhaust","Action, Psychological, Sci-Fi",Movie,1,7.57,20459
567,"The Big O","Action, Mecha, Mystery, Psychological, Sci-Fi",TV,26,7.57,45843
5244,"Aria The Natural: Sono Futatabi Deaeru Kiseki ni...","Fantasy, Sci-Fi, Shounen, Slice of Life",Special,1,7.56,10069
24655,"Date A Live Movie: Mayuri Judgment","Harem, Romance, Sci-Fi",Movie,1,7.56,48673
3652,"Higurashi no Naku Koro ni Rei","Comedy, Mystery, Psychological, Supernatural, Thriller",OVA,5,7.56,99463
1091,"Mobile Suit Gundam II: Soldiers of Sorrow","Action, Drama, Mecha, Military, Sci-Fi, Space",Movie,1,7.56,11325
28149,"Nihon Animator Mihonichi","Action, Dementia, Ecchi, Fantasy, Mecha, Military, Music, School, Sci-Fi, Space, Supernatural",ONA,35,7.56,16942
34136,"Orange: Mirai","Drama, Romance, School, Sci-Fi, Shoujo",Movie,1,7.56,29969
3974,"Tetsuwan Birdy Decode","Action, Comedy, Sci-Fi",TV,13,7.56,50384
9047,"Toaru Kagaku no Railgun: Misaka-san wa Ima Chuumoku no Mato desukara","Action, Sci-Fi, Super Power",OVA,1,7.56,37609
2203,"Waga Seishun no Arcadia: Mugen Kidou SSX","Action, Adventure, Drama, Sci-Fi, Space",TV,22,7.56,2587
29,"Zipang","Action, Drama, Historical, Military, Sci-Fi, Seinen",TV,26,7.56,8630
12149,"AKB0048","Music, Sci-Fi",TV,13,7.55,37763
18893,"Aoki Hagane no Arpeggio: Ars Nova","Action, Sci-Fi, Seinen",TV,12,7.55,84708
17269,"Captain Harlock","Action, Drama, Sci-Fi, Space",Movie,1,7.56,25484
17641,"Date A Live: Date to Date","Comedy, Harem, Romance, School, Sci-Fi",OVA,1,7.55,68328
27631,"God Eater","Action, Fantasy, Military, Sci-Fi",TV,13,7.55,192433
134,"Gunslinger Girl","Action, Drama, Military, Psychological, Sci-Fi",TV,13,7.55,106865
1241,"Mobile Suit Gundam Seed Destiny Final Plus: The Chosen Future","Drama, Mecha, Military, Sci-Fi, Space",OVA,1,7.55,16102
32792,"Mobile Suit Gundam Unicorn RE:0096","Action, Drama, Mecha, Military, Sci-Fi, Space",TV,22,7.56,9767
165,"RahXephon","Action, Drama, Mecha, Music, Mystery, Psychological, Romance, Sci-Fi",TV,26,7.55,66751
25,"Sunabouzu","Action, Adventure, Comedy, Ecchi, Sci-Fi, Shounen",TV,24,7.55,65516
1050,"Bobobo-bo Bo-bobo","Adventure, Comedy, Sci-Fi, Shounen",TV,76,7.54,39041
1069,"Chou Denji Machine Voltes V","Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",TV,40,7.54,3201
15583,"Date A Live","Comedy, Harem, Mecha, Romance, School, Sci-Fi",TV,12,7.54,301358
906,"Dragon Ball Z Movie 13: Ryuuken Bakuhatsu!! Goku ga Yaraneba Dare ga Yaru","Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,7.54,50607
1391,"Future GPX Cyber Formula","Adventure, Sci-Fi, Shounen, Sports",TV,37,7.54,2707
389,"Karas","Action, Fantasy, Sci-Fi",OVA,6,7.54,44108
696,"Tenchi Muyou!","Comedy, Harem, Romance, Sci-Fi, Shounen, Space",TV,26,7.54,38372
181,"Vandread: The Second Stage","Action, Ecchi, Mecha, Sci-Fi, Shounen, Space",TV,13,7.54,36264
4037,"Cowboy Bebop: Yose Atsume Blues","Action, Adventure, Comedy, Drama, Sci-Fi, Space",Special,1,7.53,19565
24625,"Gundam Build Fighters Try","Action, Mecha, Sci-Fi",TV,25,7.53,17946
256,"Hoshi no Koe","Drama, Mecha, Romance, Sci-Fi, Space",OVA,1,7.53,85492
770,"Pale Cocoon","Drama, Sci-Fi",OVA,1,7.53,44030
68,"Black Cat","Adventure, Comedy, Sci-Fi, Shounen, Super Power",TV,23,7.52,150512
1392,"Future GPX Cyber Formula 11","Drama, Sci-Fi, Shounen, Sports",OVA,6,7.52,1116
19193,"Ghost in the Shell: Arise - Border:3 Ghost Tears","Mecha, Police, Psychological, Sci-Fi",Movie,1,7.52,21648
1004,"Kanojo to Kanojo no Neko","Drama, Psychological, Romance, Slice of Life",OVA,1,7.52,53463
10918,"Kowarekake no Orgel (Movie)","Drama, Music, Sci-Fi, Slice of Life",Movie,1,7.52,9404
167,"Scrapped Princess","Adventure, Comedy, Drama, Fantasy, Mecha, Sci-Fi, Shounen",TV,24,7.52,54575
24037,"Selector Spread WIXOSS","Game, Psychological",TV,12,7.52,42918
1006,"Tenchi Muyou! in Love","Action, Comedy, Romance, School, Sci-Fi, Shounen, Space",Movie,1,7.52,14318
27899,"Tokyo Ghoul √A","Action, Drama, Horror, Mystery, Psychological, Seinen, Supernatural",TV,12,7.52,408357
2929,"Moonlight Mile 2nd Season: Touch Down","Adventure, Drama, Sci-Fi, Space",TV,14,7.51,2758
31,"Neon Genesis Evangelion: Death &amp; Rebirth","Drama, Mecha, Psychological, Sci-Fi",Movie,1,7.51,102093
1212,"Oban Star-Racers","Adventure, Mecha, Sci-Fi, Shounen",TV,26,7.51,24156
2254,"Sentou Mecha Xabungle","Mecha, Military, Sci-Fi, Shounen",TV,50,7.51,1518
5667,"To LOVE-Ru OVA","Comedy, Ecchi, Harem, School, Sci-Fi, Shounen",OVA,6,7.51,79923
19163,"Date A Live II","Comedy, Harem, Mecha, Romance, School, Sci-Fi",TV,10,7.5,186187
23703,"Gatchaman Crowds: Embrace","Adventure, Sci-Fi",Special,1,7.5,10757
10870,"Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi (TV)","Comedy, Mecha, Sci-Fi",TV,12,7.5,7582
10624,"Mardock Scramble: The Second Combustion","Action, Psychological, Sci-Fi",Movie,1,7.5,23866
3342,"Mnemosyne: Mnemosyne no Musume-tachi","Action, Horror, Sci-Fi, Shoujo Ai, Supernatural",TV,6,7.5,96092
13429,"Sakasama no Patema: Beginning of the Day","Sci-Fi",Special,4,7.5,16933
399,"Seikai no Senki Special","Action, Military, Romance, Sci-Fi, Space",Special,1,7.5,2216
16592,"Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation","Action, Horror, Mystery, Psychological",TV,13,7.49,298550
9213,"Kowarekake no Orgel","Drama, Music, Sci-Fi, Slice of Life",OVA,1,7.49,24876
3268,"Mai-Otome 0: S.ifr","Sci-Fi",OVA,3,7.49,11171
2253,"Mazinger Z","Action, Drama, Mecha, Sci-Fi, Shounen",TV,92,7.49,5746
2585,"Soukou Kihei Votoms: Red Shoulder Document - Yabou no Roots","Drama, Mecha, Military, Sci-Fi",OVA,1,7.49,2049
560,"Soukyuu no Fafner: Right of Left - Single Program","Action, Drama, Mecha, Military, Sci-Fi",Special,1,7.49,9482
23725,"Strike Witches: Operation Victory Arrow","Action, Ecchi, Magic, Military, Sci-Fi",OVA,3,7.49,11203
1146,"Tenchi Muyou! Ryououki: Omatsuri Zenjitsu no Yoru!","Comedy, Harem, Romance, Sci-Fi, Shounen",OVA,1,7.49,8812
113,"Uchuu no Stellvia","Action, Romance, Sci-Fi, Space",TV,26,7.49,15471
6880,"Deadman Wonderland","Action, Horror, Sci-Fi",TV,12,7.48,453454
2408,"Keroro Gunsou Movie 2: Shinkai no Princess de Arimasu!","Action, Adventure, Comedy, Drama, Sci-Fi, Shounen",Movie,1,7.48,2941
4715,"Shigofumi Special","Drama, Fantasy, Psychological, Thriller",Special,1,7.48,11797
2978,"Shin Getter Robo","Action, Adventure, Demons, Horror, Mecha, Sci-Fi, Shounen",OVA,13,7.48,4603
763,"Zoids","Action, Adventure, Comedy, Mecha, Sci-Fi",TV,67,7.48,27614
2969,"Appleseed Saga Ex Machina","Action, Mecha, Military, Sci-Fi",Movie,1,7.47,28365
25731,"Cross Ange: Tenshi to Ryuu no Rondo","Action, Mecha, Sci-Fi",TV,25,7.47,75807
2656,"Doraemon Movie 25: Nobita no Wan Nyan Jikuuden","Adventure, Comedy, Kids, Sci-Fi",Movie,1,7.47,1269
344,"Futatsu no Spica","Drama, School, Sci-Fi, Supernatural",TV,20,7.47,5894
18229,"Gatchaman Crowds","Adventure, Sci-Fi",TV,12,7.47,107513
21039,"Gatchaman Crowds Insight","Adventure, Sci-Fi",TV,12,7.47,41220
1064,"Mazinkaiser","Adventure, Comedy, Mecha, Sci-Fi, Shounen",OVA,7,7.47,4681
84,"Mobile Suit Gundam 0083: Stardust Memory","Adventure, Drama, Mecha, Military, Sci-Fi, Space",OVA,13,7.47,20238
1081,"Space Pirate Captain Herlock: Outside Legend - The Endless Odyssey","Action, Adventure, Drama, Sci-Fi, Seinen, Space",OVA,13,7.47,3499
3352,"Tengen Toppa Gurren Lagann: Mitee Mono wa Miteen da!!","Action, Adventure, Comedy, Mecha, Sci-Fi",Special,1,7.47,24618
878,"Zegapain","Action, Mecha, Romance, Sci-Fi",TV,26,7.47,20644
2676,"Doraemon Movie 15: Nobita to Mugen Sankenshi","Adventure, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,7.46,1204
408,"Final Fantasy VII: Last Order","Action, Adventure, Drama, Fantasy, Sci-Fi",OVA,1,7.46,48041
483,"Kurau Phantom Memory","Action, Drama, Sci-Fi, Space, Super Power",TV,24,7.46,17463
1288,"Mobile Police Patlabor","Comedy, Mecha, Police, Sci-Fi",OVA,7,7.46,8516
2269,"Mobile Suit Gundam Seed Special Edition","Action, Mecha, Military, Sci-Fi, Space",Special,3,7.46,7118
601,"Nekojiru-sou","Comedy, Dementia, Psychological",OVA,1,7.46,34568
15793,"Senki Zesshou Symphogear G: In the Distance, That Day, When the Star Became Music...","Action, Music, Sci-Fi",TV,13,7.46,25750
21573,"Senki Zesshou Symphogear GX: Believe in Justice and Hold a Determination to Fist.","Action, Music, Sci-Fi",TV,13,7.46,17466
8098,"Soukyuu no Fafner: Dead Aggressor - Heaven and Earth","Action, Drama, Mecha, Military, Sci-Fi",Movie,1,7.46,8266
23319,"Suisei no Gargantia: Meguru Kouro, Haruka","Action, Adventure, Mecha, Sci-Fi",OVA,2,7.46,20151
15863,"Ginga Kikoutai Majestic Prince","Action, Mecha, School, Sci-Fi, Seinen, Space",TV,24,7.45,35196
2407,"Keroro Gunsou Movie 1","Comedy, Kids, Sci-Fi, Shounen",Movie,1,7.45,3606
168,"s.CRY.ed","Action, Adventure, Drama, Sci-Fi, Super Power",TV,26,7.45,52784
573,"Saber Marionette J","Action, Adventure, Comedy, Drama, Harem, Martial Arts, Mecha, Romance, Sci-Fi, Shounen",TV,25,7.45,17561
6153,"Saint Seiya: Soushuuhen","Adventure, Fantasy, Sci-Fi, Shounen",Special,1,7.45,4031
1302,"Sayonara Ginga Tetsudou 999: Andromeda Shuuchakueki","Adventure, Drama, Sci-Fi, Space",Movie,1,7.45,4199
1548,"Shin Taketori Monogatari: 1000-nen Joou","Drama, Mystery, Sci-Fi",TV,42,7.45,1805
33969,"Shuangsheng Lingtan","Mystery, Psychological",ONA,20,7.45,1227
565,"Steamboy","Action, Adventure, Drama, Historical, Military, Sci-Fi",Movie,1,7.45,40812
764,"Zoids Shinseiki/Zero","Adventure, Comedy, Mecha, Sci-Fi, Shounen, Sports",TV,26,7.45,16381
20787,"Black Bullet","Action, Mystery, Sci-Fi, Seinen",TV,13,7.44,320267
1450,"Brigadoon: Marin to Melan","Adventure, Comedy, Drama, Mecha, Sci-Fi",TV,26,7.44,5636
2649,"Doraemon: Obaachan no Omoide","Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,7.44,835
653,"Galaxy Angel 3","Comedy, Sci-Fi",TV,26,7.44,6244
6030,"Needless","Action, Comedy, Ecchi, Sci-Fi, Super Power",TV,24,7.44,86942
3256,"Soukou Kihei Votoms: Pailsen Files","Mecha, Military, Sci-Fi, Space",OVA,12,7.44,2861
17080,"Soukyuu no Fafner: Dead Aggressor - Exodus","Action, Drama, Mecha, Military, Sci-Fi",TV,13,7.44,11882
2658,"Doraemon Movie 09: Nobita no Parallel Saiyuuki","Adventure, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,7.43,1189
15699,"Haiyore! Nyaruko-san W","Comedy, Parody, Sci-Fi",TV,12,7.43,84442
1090,"Mobile Suit Gundam I","Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space",Movie,1,7.43,12877
108,"Ou Dorobou Jing in Seventh Heaven","Adventure, Comedy, Fantasy, Psychological, Shounen",OVA,3,7.43,8561
2182,"Robot Carnival","Fantasy, Sci-Fi",OVA,1,7.43,7213
13599,"Robotics;Notes","Drama, Mystery, School, Sci-Fi",TV,22,7.43,107304
6381,"Strike Witches 2","Action, Ecchi, Magic, Military, Sci-Fi",TV,12,7.43,51114
9544,"Biohazard: Damnation","Action, Horror, Sci-Fi",Movie,1,7.42,10737
2756,"Cheonnyeon-yeowoo Yeowoobi","Drama, Fantasy, Sci-Fi",Movie,1,7.42,9045
2677,"Doraemon Movie 11: Nobita to Animal Planet","Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,7.42,1581
3859,"Himitsu: The Revelation","Mystery, Police, Psychological, Sci-Fi, Shoujo",TV,26,7.42,11761
2294,"Mobile Suit Gundam Seed Destiny Special Edition","Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",Special,4,7.42,7799
443,"Onegai☆Teacher: Himitsu na Futari","Comedy, Ecchi, Romance, Sci-Fi",OVA,1,7.42,32134
1255,"Saint Seiya: Shinku no Shounen Densetsu","Adventure, Fantasy, Sci-Fi, Shounen",Movie,1,7.42,8849
1259,"Saint Seiya: Tenkai-hen Josou - Overture","Adventure, Sci-Fi, Shounen",Movie,1,7.42,11705
1381,"Seikai no Monshou Special","Action, Military, Romance, Sci-Fi, Space",Special,1,7.42,2439
10638,"Denpa Onna to Seishun Otoko Special","Comedy, Sci-Fi, Seinen",Special,1,7.41,34723
27829,"Heavy Object","Action, Mecha, Military, Sci-Fi",TV,24,7.41,68382
1410,"IGPX: Immortal Grand Prix (2005) 2nd Season","Mecha, Sci-Fi, Shounen, Sports",TV,13,7.41,6863
953,"Jyu Oh Sei","Action, Adventure, Drama, Mystery, Sci-Fi, Shoujo",TV,11,7.41,44766
6288,"Mobile Suit Gundam 00 The Movie: A Wakening of the Trailblazer","Action, Mecha, Sci-Fi, Space",Movie,1,7.41,37069
22273,"Selector Infected WIXOSS","Game, Psychological",TV,12,7.41,80964
541,"Tenchi Muyou! Ryououki 3rd Season","Action, Comedy, Harem, Sci-Fi, Shounen, Space",OVA,6,7.41,12242
20479,"Choujigen Game Neptune The Animation OVA","Action, Comedy, Fantasy, Sci-Fi",OVA,1,7.4,16067
2398,"Digimon Adventure 02: Diablomon no Gyakushuu","Adventure, Comedy, Drama, Kids, Sci-Fi",Movie,1,7.4,31961
32410,"Dimension W: W no Tobira Online","Sci-Fi, Seinen",Special,Unknown,7.4,4799
12231,"Dragon Ball: Episode of Bardock","Action, Adventure, Comedy, Fantasy, Martial Arts, Sci-Fi, Shounen, Super Power",Special,1,7.4,29030
2808,"Irregular Hunter X: The Day of Sigma","Action, Mecha, Sci-Fi, Shounen",OVA,1,7.4,6348
6380,"Tetsuwan Birdy Decode: The Cipher","Action, Comedy, Sci-Fi",OVA,1,7.4,12944
944,"The Third: Aoi Hitomi no Shoujo","Action, Adventure, Sci-Fi, Seinen",TV,24,7.4,14304
935,"Witchblade","Action, Sci-Fi, Super Power",TV,24,7.4,64697
92,"After War Gundam X","Adventure, Drama, Mecha, Sci-Fi, Space",TV,39,7.39,19132
2634,"Doraemon: Doraemon Comes Back","Comedy, Fantasy, Kids, Sci-Fi, Shounen",Special,1,7.39,723
3508,"Genius Party","Action, Dementia, Fantasy, Mecha, Music, Psychological, Romance, Sci-Fi",Movie,7,7.39,18612
6795,"Genius Party Beyond","Dementia, Fantasy, Music, Sci-Fi",Movie,5,7.39,10660
4639,"Gosenzo-sama Banbanzai!","Comedy, Sci-Fi",OVA,6,7.39,2095
1231,"Saber Marionette J to X","Action, Adventure, Comedy, Harem, Mecha, Sci-Fi",TV,26,7.39,8862
1147,"Tenchi Muyou! Ryououki 3rd Season: Tenchi Seirou naredo Namitakashi?","Action, Comedy, Harem, Sci-Fi, Shounen, Space",OVA,1,7.39,6870
104,"Ayashi no Ceres","Adventure, Comedy, Drama, Horror, Psychological, Romance, Shoujo, Supernatural",TV,24,7.38,38336
